81411, 24065, 94, 0, 20210912, 2692 
81412, 24066, 94, 0, 20210912, 7395 
81413, 24067, 94, 0, 20210912, 7396 
81414, 24068, 94, 1, 20210912, 7396 
81415, 24069, 94, 1, 20210912, 7606 
81416, 24070, 94, 1, 20210912, 2693 
81417, 24071, 94, 1, 20210912, 2694 
81418, 24072, 94, 1, 20210912, 2960 
81419, 24073, 94, 1, 20210912, 2689 
81420, 24074, 94, 1, 20210912, 2932 
81421, 24075, 94, 1, 20210912, 6430 
81422, 24076, 94, 1, 20210912, 5066 
81423, 24077, 94, 1, 20210912, 5067 
81424, 24078, 94, 1, 20210912, 1726 
81425, 24079, 94, 0, 20210912, 1726 
81426, 24080, 94, 0, 20210912, 3624B 
81427, 24081, 94, 0, 20210912, 5017 
81428, 24082, 94, 0, 20210912, 5018 
81429, 24083, 94, 0, 20210912, 6428 
81430, 24084, 94, 0, 20210912, 2790 
81431, 24085, 94, 0, 20210912, 2791 
81432, 24086, 95, 1, 20210912, 3559 
81433, 24087, 95, 1, 20210912, 3525 
81434, 24088, 95, 1, 20210912, 2351 
81435, 24089, 95, 1, 20210912, 3562 
81436, 24090, 95, 1, 20210912, 3570 
81437, 24091, 95, 1, 20210912, 3572 
81438, 24092, 95, 1, 20210912, 1903 
81439, 24093, 95, 1, 20210912, 1912 
81440, 24094, 95, 1, 20210912, 1913 
81441, 24095, 95, 1, 20210912, 1914 
81442, 24096, 95, 1, 20210912, 1915 
81443, 24097, 95, 1, 20210912, 1916 
81444, 24098, 95, 1, 20210912, 7393 
81445, 24099, 95, 1, 20210912, 7394 
81446, 24100, 95, 1, 20210912, 6160 
81447, 24101, 95, 1, 20210912, 7395 
81448, 24102, 95, 1, 20210912, 7396 
81449, 24103, 95, 0, 20210912, 7398 
81450, 24104, 95, 0, 20210912, 6159 
81451, 24105, 95, 0, 20210912, 7400 
81452, 24106, 95, 0, 20210912, 7401 
81453, 24107, 95, 0, 20210912, 7430 
81454, 24108, 95, 0, 20210912, 5255 
81455, 24109, 95, 0, 20210912, 1975 
81456, 24110, 95, 0, 20210912, 1976 
81457, 24111, 95, 0, 20210912, 1977 
81458, 24112, 95, 0, 20210912, 3508 
81459, 24113, 95, 0, 20210912, 3517 
81460, 24114, 95, 0, 20210912, 3510 
81461, 24115, 95, 0, 20210912, 6154 
81462, 24116, 95, 0, 20210912, 2397 
81463, 24117, 95, 0, 20210912, 3559 
81466, 24118, 78, 1, 20210907, 3401 
81467, 24118, 78, 1, 20210908, 3401 
81468, 24118, 78, 1, 20210909, 3401 
81469, 24118, 78, 1, 20210910, 3401 
81470, 24118, 78, 1, 20210913, 3401 
81471, 24118, 78, 1, 20210914, 3401 
81472, 24118, 78, 1, 20210915, 3401 
81473, 24118, 78, 1, 20210916, 3401 
81474, 24118, 78, 1, 20210917, 3401 
81477, 24119, 78, 1, 20210907, 3210B 
81478, 24119, 78, 1, 20210908, 3210B 
81479, 24119, 78, 1, 20210909, 3210B 
81480, 24119, 78, 1, 20210910, 3210B 
81481, 24119, 78, 1, 20210913, 3210B 
81482, 24119, 78, 1, 20210914, 3210B 
81483, 24119, 78, 1, 20210915, 3210B 
81484, 24119, 78, 1, 20210916, 3210B 
81485, 24119, 78, 1, 20210917, 3210B 
81488, 24120, 78, 1, 20210907, 1535 
81489, 24120, 78, 1, 20210908, 1535 
81490, 24120, 78, 1, 20210909, 1535 
81491, 24120, 78, 1, 20210910, 1535 
81492, 24120, 78, 1, 20210913, 1535 
81493, 24120, 78, 1, 20210914, 1535 
81494, 24120, 78, 1, 20210915, 1535 
81495, 24120, 78, 1, 20210916, 1535 
81496, 24120, 78, 1, 20210917, 1535 
81499, 24121, 78, 1, 20210907, 3402 
81500, 24121, 78, 1, 20210908, 3402 
81501, 24121, 78, 1, 20210909, 3402 
81502, 24121, 78, 1, 20210910, 3402 
81503, 24121, 78, 1, 20210913, 3402 
81504, 24121, 78, 1, 20210914, 3402 
81505, 24121, 78, 1, 20210915, 3402 
81506, 24121, 78, 1, 20210916, 3402 
81507, 24121, 78, 1, 20210917, 3402 
81510, 24122, 78, 1, 20210907, 3240 
81511, 24122, 78, 1, 20210908, 3240 
81512, 24122, 78, 1, 20210909, 3240 
81513, 24122, 78, 1, 20210910, 3240 
81514, 24122, 78, 1, 20210913, 3240 
81515, 24122, 78, 1, 20210914, 3240 
81516, 24122, 78, 1, 20210915, 3240 
81517, 24122, 78, 1, 20210916, 3240 
81518, 24122, 78, 1, 20210917, 3240 
81521, 24123, 78, 1, 20210907, 3704 
81522, 24123, 78, 1, 20210908, 3704 
81523, 24123, 78, 1, 20210909, 3704 
81524, 24123, 78, 1, 20210910, 3704 
81525, 24123, 78, 1, 20210913, 3704 
81526, 24123, 78, 1, 20210914, 3704 
81527, 24123, 78, 1, 20210915, 3704 
81528, 24123, 78, 1, 20210916, 3704 
81529, 24123, 78, 1, 20210917, 3704 
81532, 24124, 78, 1, 20210907, 3705 
81533, 24124, 78, 1, 20210908, 3705 
81534, 24124, 78, 1, 20210909, 3705 
81535, 24124, 78, 1, 20210910, 3705 
81536, 24124, 78, 1, 20210913, 3705 
81537, 24124, 78, 1, 20210914, 3705 
81538, 24124, 78, 1, 20210915, 3705 
81539, 24124, 78, 1, 20210916, 3705 
81540, 24124, 78, 1, 20210917, 3705 
81543, 24125, 78, 1, 20210907, 5308 
81544, 24125, 78, 1, 20210908, 5308 
81545, 24125, 78, 1, 20210909, 5308 
81546, 24125, 78, 1, 20210910, 5308 
81547, 24125, 78, 1, 20210913, 5308 
81548, 24125, 78, 1, 20210914, 5308 
81549, 24125, 78, 1, 20210915, 5308 
81550, 24125, 78, 1, 20210916, 5308 
81551, 24125, 78, 1, 20210917, 5308 
81554, 24126, 78, 1, 20210907, 2248 
81555, 24126, 78, 1, 20210908, 2248 
81556, 24126, 78, 1, 20210909, 2248 
81557, 24126, 78, 1, 20210910, 2248 
81558, 24126, 78, 1, 20210913, 2248 
81559, 24126, 78, 1, 20210914, 2248 
81560, 24126, 78, 1, 20210915, 2248 
81561, 24126, 78, 1, 20210916, 2248 
81562, 24126, 78, 1, 20210917, 2248 
81565, 24127, 78, 1, 20210907, 3298 
81566, 24127, 78, 1, 20210908, 3298 
81567, 24127, 78, 1, 20210909, 3298 
81568, 24127, 78, 1, 20210910, 3298 
81569, 24127, 78, 1, 20210913, 3298 
81570, 24127, 78, 1, 20210914, 3298 
81571, 24127, 78, 1, 20210915, 3298 
81572, 24127, 78, 1, 20210916, 3298 
81573, 24127, 78, 1, 20210917, 3298 
81576, 24128, 78, 1, 20210907, 3299 
81577, 24128, 78, 1, 20210908, 3299 
81578, 24128, 78, 1, 20210909, 3299 
81579, 24128, 78, 1, 20210910, 3299 
81580, 24128, 78, 1, 20210913, 3299 
81581, 24128, 78, 1, 20210914, 3299 
81582, 24128, 78, 1, 20210915, 3299 
81583, 24128, 78, 1, 20210916, 3299 
81584, 24128, 78, 1, 20210917, 3299 
81587, 24129, 78, 1, 20210907, 3309 
81588, 24129, 78, 1, 20210908, 3309 
81589, 24129, 78, 1, 20210909, 3309 
81590, 24129, 78, 1, 20210910, 3309 
81591, 24129, 78, 1, 20210913, 3309 
81592, 24129, 78, 1, 20210914, 3309 
81593, 24129, 78, 1, 20210915, 3309 
81594, 24129, 78, 1, 20210916, 3309 
81595, 24129, 78, 1, 20210917, 3309 
81598, 24130, 78, 1, 20210907, 6416 
81599, 24130, 78, 1, 20210908, 6416 
81600, 24130, 78, 1, 20210909, 6416 
81601, 24130, 78, 1, 20210910, 6416 
81602, 24130, 78, 1, 20210913, 6416 
81603, 24130, 78, 1, 20210914, 6416 
81604, 24130, 78, 1, 20210915, 6416 
81605, 24130, 78, 1, 20210916, 6416 
81606, 24130, 78, 1, 20210917, 6416 
81609, 24131, 78, 1, 20210907, 6411 
81610, 24131, 78, 1, 20210908, 6411 
81611, 24131, 78, 1, 20210909, 6411 
81612, 24131, 78, 1, 20210910, 6411 
81613, 24131, 78, 1, 20210913, 6411 
81614, 24131, 78, 1, 20210914, 6411 
81615, 24131, 78, 1, 20210915, 6411 
81616, 24131, 78, 1, 20210916, 6411 
81617, 24131, 78, 1, 20210917, 6411 
81620, 24132, 78, 1, 20210907, 5735 
81621, 24132, 78, 1, 20210908, 5735 
81622, 24132, 78, 1, 20210909, 5735 
81623, 24132, 78, 1, 20210910, 5735 
81624, 24132, 78, 1, 20210913, 5735 
81625, 24132, 78, 1, 20210914, 5735 
81626, 24132, 78, 1, 20210915, 5735 
81627, 24132, 78, 1, 20210916, 5735 
81628, 24132, 78, 1, 20210917, 5735 
81631, 24133, 78, 1, 20210907, 6438 
81632, 24133, 78, 1, 20210908, 6438 
81633, 24133, 78, 1, 20210909, 6438 
81634, 24133, 78, 1, 20210910, 6438 
81635, 24133, 78, 1, 20210913, 6438 
81636, 24133, 78, 1, 20210914, 6438 
81637, 24133, 78, 1, 20210915, 6438 
81638, 24133, 78, 1, 20210916, 6438 
81639, 24133, 78, 1, 20210917, 6438 
81642, 24134, 78, 1, 20210907, 6308 
81643, 24134, 78, 1, 20210908, 6308 
81644, 24134, 78, 1, 20210909, 6308 
81645, 24134, 78, 1, 20210910, 6308 
81646, 24134, 78, 1, 20210913, 6308 
81647, 24134, 78, 1, 20210914, 6308 
81648, 24134, 78, 1, 20210915, 6308 
81649, 24134, 78, 1, 20210916, 6308 
81650, 24134, 78, 1, 20210917, 6308 
81653, 24135, 78, 1, 20210907, 3062 
81654, 24135, 78, 1, 20210908, 3062 
81655, 24135, 78, 1, 20210909, 3062 
81656, 24135, 78, 1, 20210910, 3062 
81657, 24135, 78, 1, 20210913, 3062 
81658, 24135, 78, 1, 20210914, 3062 
81659, 24135, 78, 1, 20210915, 3062 
81660, 24135, 78, 1, 20210916, 3062 
81661, 24135, 78, 1, 20210917, 3062 
81664, 24136, 78, 1, 20210907, 6442 
81665, 24136, 78, 1, 20210908, 6442 
81666, 24136, 78, 1, 20210909, 6442 
81667, 24136, 78, 1, 20210910, 6442 
81668, 24136, 78, 1, 20210913, 6442 
81669, 24136, 78, 1, 20210914, 6442 
81670, 24136, 78, 1, 20210915, 6442 
81671, 24136, 78, 1, 20210916, 6442 
81672, 24136, 78, 1, 20210917, 6442 
81675, 24137, 78, 1, 20210907, 6447 
81676, 24137, 78, 1, 20210908, 6447 
81677, 24137, 78, 1, 20210909, 6447 
81678, 24137, 78, 1, 20210910, 6447 
81679, 24137, 78, 1, 20210913, 6447 
81680, 24137, 78, 1, 20210914, 6447 
81681, 24137, 78, 1, 20210915, 6447 
81682, 24137, 78, 1, 20210916, 6447 
81683, 24137, 78, 1, 20210917, 6447 
81686, 24138, 78, 0, 20210907, 6447 
81687, 24138, 78, 0, 20210908, 6447 
81688, 24138, 78, 0, 20210909, 6447 
81689, 24138, 78, 0, 20210910, 6447 
81690, 24138, 78, 0, 20210913, 6447 
81691, 24138, 78, 0, 20210914, 6447 
81692, 24138, 78, 0, 20210915, 6447 
81693, 24138, 78, 0, 20210916, 6447 
81694, 24138, 78, 0, 20210917, 6447 
81697, 24139, 78, 0, 20210907, 2301 
81698, 24139, 78, 0, 20210908, 2301 
81699, 24139, 78, 0, 20210909, 2301 
81700, 24139, 78, 0, 20210910, 2301 
81701, 24139, 78, 0, 20210913, 2301 
81702, 24139, 78, 0, 20210914, 2301 
81703, 24139, 78, 0, 20210915, 2301 
81704, 24139, 78, 0, 20210916, 2301 
81705, 24139, 78, 0, 20210917, 2301 
81708, 24140, 78, 0, 20210907, 2595 
81709, 24140, 78, 0, 20210908, 2595 
81710, 24140, 78, 0, 20210909, 2595 
81711, 24140, 78, 0, 20210910, 2595 
81712, 24140, 78, 0, 20210913, 2595 
81713, 24140, 78, 0, 20210914, 2595 
81714, 24140, 78, 0, 20210915, 2595 
81715, 24140, 78, 0, 20210916, 2595 
81716, 24140, 78, 0, 20210917, 2595 
81719, 24141, 78, 0, 20210907, 2303 
81720, 24141, 78, 0, 20210908, 2303 
81721, 24141, 78, 0, 20210909, 2303 
81722, 24141, 78, 0, 20210910, 2303 
81723, 24141, 78, 0, 20210913, 2303 
81724, 24141, 78, 0, 20210914, 2303 
81725, 24141, 78, 0, 20210915, 2303 
81726, 24141, 78, 0, 20210916, 2303 
81727, 24141, 78, 0, 20210917, 2303 
81730, 24142, 78, 0, 20210907, 2212 
81731, 24142, 78, 0, 20210908, 2212 
81732, 24142, 78, 0, 20210909, 2212 
81733, 24142, 78, 0, 20210910, 2212 
81734, 24142, 78, 0, 20210913, 2212 
81735, 24142, 78, 0, 20210914, 2212 
81736, 24142, 78, 0, 20210915, 2212 
81737, 24142, 78, 0, 20210916, 2212 
81738, 24142, 78, 0, 20210917, 2212 
81741, 24143, 78, 0, 20210907, 2578 
81742, 24143, 78, 0, 20210908, 2578 
81743, 24143, 78, 0, 20210909, 2578 
81744, 24143, 78, 0, 20210910, 2578 
81745, 24143, 78, 0, 20210913, 2578 
81746, 24143, 78, 0, 20210914, 2578 
81747, 24143, 78, 0, 20210915, 2578 
81748, 24143, 78, 0, 20210916, 2578 
81749, 24143, 78, 0, 20210917, 2578 
81752, 24144, 78, 0, 20210907, 1063 
81753, 24144, 78, 0, 20210908, 1063 
81754, 24144, 78, 0, 20210909, 1063 
81755, 24144, 78, 0, 20210910, 1063 
81756, 24144, 78, 0, 20210913, 1063 
81757, 24144, 78, 0, 20210914, 1063 
81758, 24144, 78, 0, 20210915, 1063 
81759, 24144, 78, 0, 20210916, 1063 
81760, 24144, 78, 0, 20210917, 1063 
81763, 24145, 78, 0, 20210907, 1376B 
81764, 24145, 78, 0, 20210908, 1376B 
81765, 24145, 78, 0, 20210909, 1376B 
81766, 24145, 78, 0, 20210910, 1376B 
81767, 24145, 78, 0, 20210913, 1376B 
81768, 24145, 78, 0, 20210914, 1376B 
81769, 24145, 78, 0, 20210915, 1376B 
81770, 24145, 78, 0, 20210916, 1376B 
81771, 24145, 78, 0, 20210917, 1376B 
81774, 24146, 78, 0, 20210907, 1128 
81775, 24146, 78, 0, 20210908, 1128 
81776, 24146, 78, 0, 20210909, 1128 
81777, 24146, 78, 0, 20210910, 1128 
81778, 24146, 78, 0, 20210913, 1128 
81779, 24146, 78, 0, 20210914, 1128 
81780, 24146, 78, 0, 20210915, 1128 
81781, 24146, 78, 0, 20210916, 1128 
81782, 24146, 78, 0, 20210917, 1128 
81785, 24147, 78, 0, 20210907, 1129 
81786, 24147, 78, 0, 20210908, 1129 
81787, 24147, 78, 0, 20210909, 1129 
81788, 24147, 78, 0, 20210910, 1129 
81789, 24147, 78, 0, 20210913, 1129 
81790, 24147, 78, 0, 20210914, 1129 
81791, 24147, 78, 0, 20210915, 1129 
81792, 24147, 78, 0, 20210916, 1129 
81793, 24147, 78, 0, 20210917, 1129 
81796, 24148, 78, 0, 20210907, 6355 
81797, 24148, 78, 0, 20210908, 6355 
81798, 24148, 78, 0, 20210909, 6355 
81799, 24148, 78, 0, 20210910, 6355 
81800, 24148, 78, 0, 20210913, 6355 
81801, 24148, 78, 0, 20210914, 6355 
81802, 24148, 78, 0, 20210915, 6355 
81803, 24148, 78, 0, 20210916, 6355 
81804, 24148, 78, 0, 20210917, 6355 
81807, 24149, 78, 0, 20210907, 6356 
81808, 24149, 78, 0, 20210908, 6356 
81809, 24149, 78, 0, 20210909, 6356 
81810, 24149, 78, 0, 20210910, 6356 
81811, 24149, 78, 0, 20210913, 6356 
81812, 24149, 78, 0, 20210914, 6356 
81813, 24149, 78, 0, 20210915, 6356 
81814, 24149, 78, 0, 20210916, 6356 
81815, 24149, 78, 0, 20210917, 6356 
81818, 24150, 78, 0, 20210907, 6357 
81819, 24150, 78, 0, 20210908, 6357 
81820, 24150, 78, 0, 20210909, 6357 
81821, 24150, 78, 0, 20210910, 6357 
81822, 24150, 78, 0, 20210913, 6357 
81823, 24150, 78, 0, 20210914, 6357 
81824, 24150, 78, 0, 20210915, 6357 
81825, 24150, 78, 0, 20210916, 6357 
81826, 24150, 78, 0, 20210917, 6357 
81829, 24151, 78, 0, 20210907, 6435 
81830, 24151, 78, 0, 20210908, 6435 
81831, 24151, 78, 0, 20210909, 6435 
81832, 24151, 78, 0, 20210910, 6435 
81833, 24151, 78, 0, 20210913, 6435 
81834, 24151, 78, 0, 20210914, 6435 
81835, 24151, 78, 0, 20210915, 6435 
81836, 24151, 78, 0, 20210916, 6435 
81837, 24151, 78, 0, 20210917, 6435 
81840, 24152, 78, 0, 20210907, 6359 
81841, 24152, 78, 0, 20210908, 6359 
81842, 24152, 78, 0, 20210909, 6359 
81843, 24152, 78, 0, 20210910, 6359 
81844, 24152, 78, 0, 20210913, 6359 
81845, 24152, 78, 0, 20210914, 6359 
81846, 24152, 78, 0, 20210915, 6359 
81847, 24152, 78, 0, 20210916, 6359 
81848, 24152, 78, 0, 20210917, 6359 
81851, 24153, 78, 0, 20210907, 6410 
81852, 24153, 78, 0, 20210908, 6410 
81853, 24153, 78, 0, 20210909, 6410 
81854, 24153, 78, 0, 20210910, 6410 
81855, 24153, 78, 0, 20210913, 6410 
81856, 24153, 78, 0, 20210914, 6410 
81857, 24153, 78, 0, 20210915, 6410 
81858, 24153, 78, 0, 20210916, 6410 
81859, 24153, 78, 0, 20210917, 6410 
81862, 24154, 78, 0, 20210907, 6418 
81863, 24154, 78, 0, 20210908, 6418 
81864, 24154, 78, 0, 20210909, 6418 
81865, 24154, 78, 0, 20210910, 6418 
81866, 24154, 78, 0, 20210913, 6418 
81867, 24154, 78, 0, 20210914, 6418 
81868, 24154, 78, 0, 20210915, 6418 
81869, 24154, 78, 0, 20210916, 6418 
81870, 24154, 78, 0, 20210917, 6418 
81873, 24155, 78, 0, 20210907, 6203 
81874, 24155, 78, 0, 20210908, 6203 
81875, 24155, 78, 0, 20210909, 6203 
81876, 24155, 78, 0, 20210910, 6203 
81877, 24155, 78, 0, 20210913, 6203 
81878, 24155, 78, 0, 20210914, 6203 
81879, 24155, 78, 0, 20210915, 6203 
81880, 24155, 78, 0, 20210916, 6203 
81881, 24155, 78, 0, 20210917, 6203 
81884, 24156, 78, 0, 20210907, 6210 
81885, 24156, 78, 0, 20210908, 6210 
81886, 24156, 78, 0, 20210909, 6210 
81887, 24156, 78, 0, 20210910, 6210 
81888, 24156, 78, 0, 20210913, 6210 
81889, 24156, 78, 0, 20210914, 6210 
81890, 24156, 78, 0, 20210915, 6210 
81891, 24156, 78, 0, 20210916, 6210 
81892, 24156, 78, 0, 20210917, 6210 
81895, 24157, 78, 0, 20210907, 6214 
81896, 24157, 78, 0, 20210908, 6214 
81897, 24157, 78, 0, 20210909, 6214 
81898, 24157, 78, 0, 20210910, 6214 
81899, 24157, 78, 0, 20210913, 6214 
81900, 24157, 78, 0, 20210914, 6214 
81901, 24157, 78, 0, 20210915, 6214 
81902, 24157, 78, 0, 20210916, 6214 
81903, 24157, 78, 0, 20210917, 6214 
81906, 24158, 78, 0, 20210907, 2249 
81907, 24158, 78, 0, 20210908, 2249 
81908, 24158, 78, 0, 20210909, 2249 
81909, 24158, 78, 0, 20210910, 2249 
81910, 24158, 78, 0, 20210913, 2249 
81911, 24158, 78, 0, 20210914, 2249 
81912, 24158, 78, 0, 20210915, 2249 
81913, 24158, 78, 0, 20210916, 2249 
81914, 24158, 78, 0, 20210917, 2249 
81917, 24159, 78, 0, 20210907, 3761 
81918, 24159, 78, 0, 20210908, 3761 
81919, 24159, 78, 0, 20210909, 3761 
81920, 24159, 78, 0, 20210910, 3761 
81921, 24159, 78, 0, 20210913, 3761 
81922, 24159, 78, 0, 20210914, 3761 
81923, 24159, 78, 0, 20210915, 3761 
81924, 24159, 78, 0, 20210916, 3761 
81925, 24159, 78, 0, 20210917, 3761 
81928, 24160, 78, 0, 20210907, 3762 
81929, 24160, 78, 0, 20210908, 3762 
81930, 24160, 78, 0, 20210909, 3762 
81931, 24160, 78, 0, 20210910, 3762 
81932, 24160, 78, 0, 20210913, 3762 
81933, 24160, 78, 0, 20210914, 3762 
81934, 24160, 78, 0, 20210915, 3762 
81935, 24160, 78, 0, 20210916, 3762 
81936, 24160, 78, 0, 20210917, 3762 
81939, 24161, 78, 0, 20210907, 3763 
81940, 24161, 78, 0, 20210908, 3763 
81941, 24161, 78, 0, 20210909, 3763 
81942, 24161, 78, 0, 20210910, 3763 
81943, 24161, 78, 0, 20210913, 3763 
81944, 24161, 78, 0, 20210914, 3763 
81945, 24161, 78, 0, 20210915, 3763 
81946, 24161, 78, 0, 20210916, 3763 
81947, 24161, 78, 0, 20210917, 3763 
81950, 24162, 78, 0, 20210907, 3766 
81951, 24162, 78, 0, 20210908, 3766 
81952, 24162, 78, 0, 20210909, 3766 
81953, 24162, 78, 0, 20210910, 3766 
81954, 24162, 78, 0, 20210913, 3766 
81955, 24162, 78, 0, 20210914, 3766 
81956, 24162, 78, 0, 20210915, 3766 
81957, 24162, 78, 0, 20210916, 3766 
81958, 24162, 78, 0, 20210917, 3766 
81961, 24163, 78, 0, 20210907, 3460 
81962, 24163, 78, 0, 20210908, 3460 
81963, 24163, 78, 0, 20210909, 3460 
81964, 24163, 78, 0, 20210910, 3460 
81965, 24163, 78, 0, 20210913, 3460 
